Epoch,Train Loss,Train Acc,Valid Loss,Valid Acc,Test Loss,Test Acc
0,0.8125335978507996,0.6096333333333334,1.0022459504055097,0.5919207189048459,0.9100968262440834,0.60586209792559
1,0.5307894190470378,0.7873,0.5674576701670998,0.7721508356428991,0.5622483536174318,0.7761820777693793
2,0.47268395245869954,0.8174333333333333,0.5696735801545201,0.7666918619299572,0.5494729027401103,0.780045351473923
3,0.4294860461870829,0.8340666666666666,0.5953816869246467,0.7577895355673133,0.5417767835822745,0.7921390778533636
4,0.41234185066223145,0.8404,0.7043539170074735,0.7215923406399597,0.6294817182507535,0.7546821197614848
5,0.37181789650122327,0.8607666666666667,0.45682145100632254,0.825060888552952,0.44076398485071505,0.8357268833459309
6,0.3407156840642293,0.8688,0.4307014871011045,0.8331233728059125,0.4130378736130955,0.8421096833795246
7,0.32373686814308167,0.8786666666666667,0.4443616053076828,0.8350550096581842,0.41678396339023843,0.8470647518266566
8,0.3150871075471242,0.8818,0.3416373063414786,0.8728479045939364,0.3234674988166368,0.8803224993701184
9,0.3013978037993113,0.8870333333333333,0.640186547477149,0.7703871672125641,0.5867408842231321,0.7963382884017804
10,0.2901266151428223,0.8915333333333333,0.38582468017913224,0.8504241202653902,0.35814588547955584,0.8664651045603426
11,0.2747307655175527,0.8978666666666667,0.4100770778072374,0.8452170991853531,0.3691569965946276,0.8633576887545141
12,0.2828691389083862,0.8953,0.3919978401125193,0.84740068867053,0.3473317063425058,0.8689006466784245
13,0.2764473938624064,0.8981666666666667,0.26765850649639295,0.8929201310153692,0.23357666055594828,0.9109767363735618
14,0.2613208357334137,0.9032,0.3280401388731533,0.8726799361719997,0.2784724678411716,0.8933400520702108
15,0.2570495430866877,0.9064,0.27945276898799437,0.8908205257411607,0.24448151056927492,0.9103888468967835
16,0.25090831650098167,0.9068333333333334,0.47675236467401255,0.8177542621987066,0.4441266193681834,0.8346350886033426
17,0.23847219751675924,0.9136,0.4038436110257762,0.8594944150499706,0.39599074234905496,0.8620979255899891
18,0.24208318694432576,0.9113333333333333,0.3245002111501224,0.8825060888552952,0.29402890069328236,0.8974552784076594
19,0.23438272085189818,0.9146333333333333,0.2642928576357353,0.890652557319224,0.21956530162153612,0.9133282942806752
20,0.2309816970427831,0.9136,0.30698724947178346,0.8814982783236751,0.25828842280029457,0.9032501889644747
21,0.22576146418253581,0.9172333333333333,0.26368572678880947,0.9014865205341396,0.23277961497655839,0.915763836398757
22,0.21574233839511872,0.9229,0.2452488052340005,0.8992189468379944,0.20033364893423006,0.9232384311749391
23,0.22506965788205466,0.9160333333333334,0.5059581639241946,0.8187620727303268,0.4883880793227418,0.8258167464516671
24,0.22058173667589823,0.9188,0.27363402375290796,0.9012345679012346,0.25474935823261047,0.9087091626774166
25,0.21349746322631835,0.9215,0.2654011991765734,0.8970353573528177,0.2462318413605213,0.90803728898967
26,0.21139092291196188,0.9229333333333334,0.24820225971856585,0.9059376837154615,0.2098298799195709,0.921726715377509
27,0.20539406749407452,0.9229666666666667,0.28391199602743206,0.8914923994289073,0.2117289751956516,0.9206349206349206
28,0.2014597679456075,0.926,0.2622892740022626,0.9041740152851264,0.23566771775474002,0.9148400100781053
29,0.20346429197788238,0.9251,0.30105458135777863,0.8877970941463005,0.24886777960278667,0.9071974468799866
30,0.19835916538834572,0.9286,0.2822145940630344,0.8945158310237675,0.20424214952476705,0.9221466364323507
31,0.19822233746051787,0.9257666666666666,0.4521030485705123,0.8450491307634165,0.3646354881710719,0.8721760309061897
32,0.1946387156565984,0.9290333333333334,0.2221891378815377,0.9150919627110103,0.17811233187591397,0.934660283866633
33,0.18872660087744395,0.9307333333333333,0.29058371718052783,0.8905685731082557,0.24915360964850647,0.9095490047871
34,0.18585739771525064,0.9313,0.20706471585302336,0.9197110943142689,0.17347376943896212,0.9382716049382716
35,0.19553977890809376,0.9286666666666666,0.2787852226665391,0.8957755941882926,0.2487675422761543,0.9143361048122953
36,0.1776136148929596,0.9338666666666666,0.2227515695838581,0.9154278995548837,0.1778683909324927,0.9348282522885697
37,0.18013822082678477,0.9347333333333333,0.21126487744017713,0.9193751574703956,0.17305138487599717,0.9367598891408415
38,0.1795864828824997,0.9325666666666667,0.20033553611239047,0.9188712522045855,0.16622006031557476,0.9371798101956832
39,0.17496690183480582,0.9369,0.2192562858010856,0.9134122784916435,0.17094928530925804,0.9371798101956832
40,0.17826170206864675,0.9350666666666667,0.2306853317983897,0.9131603258587385,0.2006187927344082,0.9261778785588309
41,0.167296098502477,0.9386666666666666,0.2519796858949566,0.9059376837154615,0.19982323211659928,0.9281934996220711
42,0.1732972553094228,0.9369666666666666,0.2639263251536217,0.9037540942302847,0.23239430675085657,0.9181993785168389
43,0.1690509463151296,0.9372666666666667,0.19602033477162367,0.9261778785588309,0.1701571599544192,0.939615352313765
44,0.17187112647692362,0.9381,0.22800194739073984,0.9124044679600235,0.19461993089152552,0.9292013101536911
45,0.1681650186697642,0.9381,0.21313870055650277,0.9223146048542874,0.17789095226374765,0.9382716049382716
46,0.16892238420645395,0.9386333333333333,0.25900610353185394,0.9045099521289998,0.1937457572336293,0.9293692785756278
47,0.1572972057660421,0.9436333333333333,0.19900853077843417,0.9268497522465776,0.17313053756567853,0.9365919207189048
48,0.16342527186870576,0.9394333333333333,0.245739228238164,0.9075333837238599,0.19844263346141958,0.9317208364827413
49,0.15863500407536824,0.9410666666666667,0.2404051516819853,0.9123204837490552,0.21799811334213215,0.9211388259007307
